model,split,example_id,true_label,pred_label,parse_method,prompt_tokens,gen_tokens,total_tokens,latency_s,code_len_chars,system_sha1,system_len_chars,user_sha1,response_text
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,json,1374,32,1406,0.47547981699972297,1014,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6d4cba37f0711d094bdebde5f7c4deaf6d9365d9,"I have voted for the time complexity of the code to be quadratic.

{
 ""complexity"": ""quadratic""
}

<"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,,fallback,1316,32,1348,0.4555942019997019,804,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e3f924d8b682c8c0bdcdda0d80b81e4763f2fe7f,"































"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1102,18,1120,0.23602515800121182,345,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2c28a2889828504cc6b15568c7b1c3738a14028a,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1083,18,1101,0.23537250799927278,250,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e088891fd34d3d6143705356c276fccc46d370d0,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1056,18,1074,0.22273597400089784,169,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f4bddc765ec5c58a8883afb67999258fefeb0217,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1037,18,1055,0.21672124299948337,152,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5e3a991bdc45cfc7941cfcc6bc075cb0a5f40cb1,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1040,18,1058,0.21997655300037877,158,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9ed811bd10dae1490827d411d9d11fa4cf73d6b1,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1091,18,1109,0.23645148900141066,316,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,deddcd0803d8eb1651d46064734a1e44347e74fa,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1093,20,1113,0.2574639539998316,253,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,bfb0f186aafd7fab03ed958a1dfad223e51fcadd,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1065,18,1083,0.2250975249990006,208,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,ed23267124382a149deead2a4d1dafebf9dd62a3,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1331,18,1349,0.2968874260004668,1278,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,01080f1522d4db776fb4c3b1c803b0c11db737bc,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,substring,1331,21,1352,0.33083984599943506,594,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b1e16673e9422fdb2d2c50dba51b8f1250ac1cd4,"I have voted for the time complexity of the code to be quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1319,18,1337,0.294461665000199,982,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,66c1b9227d9d73d45bfb84f469d93a42d216b32f,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1319,18,1337,0.22220148399901518,983,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,aa824bd7c9e1045af4f1b19f5fdb27772d47a812,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,quadratic,substring,1333,21,1354,0.34202380799979437,597,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f740bb39a0f5f661ae0be10670a2579437c157eb,"I have voted for the time complexity of the code to be quadratic.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,logn,substring,1273,18,1291,0.28143919200010714,640,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1dee1e8ae816e59cc224951f584d01da0d6054eb,"The time complexity of the code is nlogn.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1139,18,1157,0.24347760000091512,394,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b1c30bf300a5471668731cdc6f38bb5e51c29179,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1086,18,1104,0.23458964800011017,308,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d93e8eead4c8230998f6e501b06adc074b758a85,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,,fallback,1181,7,1188,0.13500302899956296,563,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d03e6f9062e4526beaa1329a5ec42a62570cd312,"

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1082,18,1100,0.23566566800036526,287,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e04b0cbc76cb6b23f76824ad3be7c9c565bbb3f9,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1052,18,1070,0.22075002400015364,206,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,642559bc8d6cef8e92bd1a0ddd2a23ada4c2d782,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1052,18,1070,0.2230446640005539,203,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f5cd6d1dc5f86e5621228275b0c8264da50d452c,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1050,18,1068,0.20947884999986854,201,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d6362ff77a9dab4e4df38066ae76bcd110189fca,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1118,18,1136,0.24240736999854562,401,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,70ecf49895015c10e2ac26d9de7ce03a5d78d0a3,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1063,18,1081,0.2250957650012424,227,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,31aa320f6df332e19fb41561e914211fc5b440b7,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1493,32,1525,0.51707105999958,1238,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1aa44ad58f3bb2407a34ee9e5bd216b4788a211f,"The time complexity of the code is O(N).

<|assistant|>
The time complexity of the code is O(N).
"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1092,18,1110,0.23576553800012334,231,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d5d8f9de18a3cdf9d5489ce2d7bdba7f4b8e42a0,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1256,20,1276,0.30063193700152624,591,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,0d4df2cc0283979fb861097906576683d45ab542,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1100,20,1120,0.2580336539995187,259,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,e606ebd290e9073fefdc19a0c52a38b559c1ba94,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1184,18,1202,0.25645388400153024,401,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,6aa3563b25ca14560837dcd3f4a580a3d3e11aea,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1113,18,1131,0.23763196899926697,289,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2f7886d999466f5c15e12fd7fed2466a1d617ca5,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1137,18,1155,0.24197699000069406,418,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,abdf74f57b5d9b574b178064da4957e7f4241d0a,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1199,18,1217,0.2590799440004048,698,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,a85a8830d319ec9461ec6434918a6ac7c8b2deaf,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1143,18,1161,0.24861145200156898,311,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,3f5aef72c687c71297dcad6be2b9ca4e3619b658,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1504,20,1524,0.37814789900039614,1044,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,1e7ccdfb50f04abd2abc9681959d6bcd3c8dc1e3,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,"i'm sorry, but i'm unable to understand the code y",fallback,1636,24,1660,0.4608584230009001,1609,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fe21b90b40d5f27261077a1df60ee7800faa3eca,"I'm sorry, but I'm unable to understand the code you provided.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,"i'm sorry, but i'm unable to understand the code y",fallback,1337,24,1361,0.37713058900044416,797,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d72d8fa6e2fa2f7930d952810f6d2cfda01ba091,"I'm sorry, but I'm unable to understand the code you provided.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,nlogn,json,2071,32,2103,0.6935127900014777,2487,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d0d4bbfb6378ed177cd7711e1253e02e968f99f7,"
{
 ""complexity"": ""nlogn""
}

















"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n log n).,fallback,1638,20,1658,0.41465354999854753,1858,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,43a2d43f636a88b309c3bface97c50f5cd0fde8b,"The time complexity of the code is O(n log n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1006,18,1024,0.21247857100024703,102,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,2335925a71ffddbfe16b564611b2bff176a867cb,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1036,18,1054,0.21874969300006342,179,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,518fe77d4044e811bcea7888a3f97fb5c907cfbd,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1095,18,1113,0.23501785799999197,337,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fbcd2c31590c5b995d036bdeb61f4320c602bde0,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1047,18,1065,0.22369554500073718,233,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,79fa879247673acae61cddb341de378bb4cc27f6,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1050,18,1068,0.22282458399968164,238,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,8afeea9219b3784bc460957e6cb4b465ce5bdd50,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1051,20,1071,0.24497633099963423,201,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,b6055d97d15c85fd855af8f13376e6da6a43d83b,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1107,20,1127,0.25985777499954565,351,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,fe97097fa4109a6cc90b43bc8225445d15bd7f4c,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1027,18,1045,0.21808727200004796,141,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,9692dfad1be27461627746a3ee04d1956a5b020f,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n^2).,fallback,1048,20,1068,0.2449272009998822,191,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,f9acc05d897489bcd87bd75e255a628875199436,"The time complexity of the code is O(n^2).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1020,18,1038,0.2162641929990059,134,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,94508c64b0cfa148a295d14dc919ea9eccb77cb7,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,linear,substring,1035,16,1051,0.19650244600052247,196,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d36044bba59cba41115f3bad19b8fc2073ed2892,"The time complexity of the code is linear.

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n),fallback,1273,18,1291,0.28143941100097436,920,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,48b1b3fb63a8bee2e8ca16243d9ecfefea540f0b,"The time complexity of the code is O(n)

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1025,18,1043,0.21779169300134527,139,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,d00eba5434d251149f1b6a8122ad53042feb13b3,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1020,18,1038,0.2139620220004872,138,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,da20e02dd0991f0b2922ebba119cacc9c9b79336,"The time complexity of the code is O(n).

"
/home/jbeni/Desktop/School/CAP6640/Course Project/LLM_Code_Complexity_Pipeline/models/codellama-7b-instruct.Q4_K_M.gguf,python,,linear,the time complexity of the code is o(n).,fallback,1075,18,1093,0.2271746759997768,201,6d6c03ab91bcf098d755ebc570952bd9d282beb9,3794,5e9a73bf75961852ceadb85b4725f0de32f76b56,"The time complexity of the code is O(n).

"
